,category,word,segmentation,prediction,distance,overlaps,f1v2_tp,f1v2_fp,f1v2_fn,f1v3_tp,f1v3_fp,f1v3_fn
38129,_100,hydrolysing,hydrolyse @@ing,hydro @@ly @@sing,4,0,0,3,2,0,2,1
38130,_100,hydrometres,hydrometre @@s,hydro @@met @@res,3,0,0,3,2,0,2,1
38131,_100,hydrons,hydron @@s,hydro @@ns,2,0,0,2,2,0,1,1
38132,_100,hydroperoxylations,hydroperoxylation @@s,hydro @@per @@ox @@yla @@tions,5,0,0,5,2,0,4,1
38133,_100,hydrophids,hydrophid @@s,hydro @@phi @@ds,3,0,0,3,2,0,2,1
38134,_100,hydropults,hydropult @@s,hydro @@pu @@lts,3,0,0,3,2,0,2,1
38135,_100,hydrotics,hydrotic @@s,hydro @@tics,2,0,0,2,2,0,1,1
38136,_100,hydroxycarotenoids,hydroxycarotenoid @@s,hydro @@xy @@car @@ote @@no @@ids,6,0,0,6,2,0,5,1
38137,_100,hydroxymethylases,hydroxymethylase @@s,hydro @@xy @@met @@hyl @@ase @@s,4,1,1,5,1,1,4,0
38138,_100,hydroxymethylations,hydroxymethylation @@s,hydro @@xy @@met @@hyl @@ations,5,0,0,5,2,0,4,1
38139,_100,hydroxyproteins,hydroxyprotein @@s,hydro @@xy @@pro @@tein @@s,3,1,1,4,1,1,3,0
38140,_100,hylics,hylic @@s,h @@yl @@ics,3,0,0,3,2,0,2,1
38141,_100,hylists,hylist @@s,h @@yl @@ists,3,0,0,3,2,0,2,1
38142,_100,hylobates,hylobate @@s,h @@yl @@ob @@ates,4,0,0,4,2,0,3,1
38143,_100,hymenochirins,hymenochirin @@s,h @@yme @@no @@chi @@rin @@s,4,1,1,5,1,1,4,0
38144,_100,hymenolepidids,hymenolepidid @@s,h @@yme @@no @@le @@pid @@ids,6,0,0,6,2,0,5,1
38145,_100,hymning,hymn @@ing,hymn @@ing,0,2,2,0,0,1,0,0
38146,_100,hymnings,hymning @@s,hymn @@ings,2,0,0,2,2,0,1,1
38147,_100,hyolithids,hyolithid @@s,h @@yo @@lit @@hid @@s,3,1,1,4,1,1,3,0
38148,_100,hyomandibles,hyomandible @@s,h @@yo @@man @@di @@bles,5,0,0,5,2,0,4,1
38149,_100,hyperbolised,hyperbolise @@ed,hyper @@bol @@ised,4,0,0,3,2,0,2,1
38150,_100,hypercriticises,hypercriticise @@s,hyper @@cr @@itic @@ises,4,0,0,4,2,0,3,1
38151,_100,hypercriticks,hypercritick @@s,hyper @@cr @@itic @@ks,4,0,0,4,2,0,3,1
38152,_100,hyperfrequencies,hyperfrequency @@s,hyper @@fr @@e @@que @@ncies,6,0,0,5,2,0,4,1
38153,_100,hypergols,hypergol @@s,hyper @@gol @@s,1,1,1,2,1,1,1,0
38154,_100,hypernatraemias,hypernatraemia @@s,hyper @@nat @@rae @@mia @@s,3,1,1,4,1,1,3,0
38155,_100,hyperoartians,hyperoartian @@s,hyper @@oa @@rti @@ans,4,0,0,4,2,0,3,1
38156,_100,hyperpolarisations,hyperpolarisation @@s,hyper @@pol @@aris @@ations,4,0,0,4,2,0,3,1
38157,_100,hypersarcoses,hypersarcosis @@s,hyper @@sar @@cos @@es,5,0,0,4,2,0,3,1
38158,_100,hyperthyroxinaemias,hyperthyroxinaemia @@s,hyper @@thy @@ro @@xin @@ae @@mia @@s,5,1,1,6,1,1,5,0
38159,_100,hyphened,hyphen @@ed,h @@yp @@hen @@ed,2,1,1,3,1,1,2,0
38160,_100,hypnoticks,hypnotick @@s,hypnotic @@ks,2,0,0,2,2,0,1,1
38161,_100,hypnotics,hypnotic @@s,hypnotic @@s,0,2,2,0,0,1,0,0
38162,_100,hypnotisers,hypnotiser @@s,h @@yp @@not @@iser @@s,3,1,1,4,1,1,3,0
38163,_100,hypochords,hypochord @@s,h @@yp @@och @@ord @@s,3,1,1,4,1,1,3,0
38164,_100,hypocrealeans,hypocrealean @@s,h @@yp @@oc @@real @@ean @@s,4,1,1,5,1,1,4,0
38165,_100,hypoglycaemics,hypoglycaemic @@s,h @@yp @@og @@ly @@ca @@emi @@cs,7,0,0,7,2,0,6,1
38166,_100,hypopnoeas,hypopnoea @@s,h @@yp @@op @@no @@ea @@s,4,1,1,5,1,1,4,0
38167,_100,hypos,hypo @@s,h @@yp @@os,3,0,0,3,2,0,2,1
38168,_100,hyposprays,hypospray @@s,h @@yp @@os @@pr @@ays,5,0,0,5,2,0,4,1
38169,_100,hypostasizes,hypostasize @@s,h @@yp @@osta @@si @@zes,5,0,0,5,2,0,4,1
38170,_100,hypostatises,hypostatise @@s,h @@yp @@osta @@tis @@es,5,0,0,5,2,0,4,1
38171,_100,hypostatising,hypostatise @@ing,h @@yp @@osta @@tis @@ing,4,1,0,5,2,0,4,1
38172,_100,hypostatizes,hypostatize @@s,h @@yp @@osta @@ti @@zes,5,0,0,5,2,0,4,1
38173,_100,hypothecating,hypothecate @@ing,h @@yp @@oth @@eca @@ting,6,0,0,5,2,0,4,1
38174,_100,hypotonized,hypotonize @@ed,h @@yp @@oton @@ized,5,0,0,4,2,0,3,1
38175,_100,hypsibiids,hypsibiid @@s,h @@yp @@si @@bi @@ids,5,0,0,5,2,0,4,1
38176,_100,hysterias,hysteria @@s,hysteria @@s,0,2,2,0,0,1,0,0
38177,_100,hyzers,hyzer @@s,h @@y @@zers,3,0,0,3,2,0,2,1
38178,_100,hæmatins,hæmatin @@s,h @@Ã¦ @@mat @@ins,6,0,0,4,2,0,3,1
38179,_100,hæsitates,hæsitate @@s,h @@Ã¦ @@sit @@ates,6,0,0,4,2,0,3,1
38180,_100,hæsitating,hæsitate @@ing,h @@Ã¦ @@sit @@ating,7,0,0,4,2,0,3,1
38181,_100,iTouches,itouch @@s,ito @@uche @@s,2,1,0,3,2,0,2,1
38182,_100,iberulites,iberulite @@s,ib @@er @@uli @@tes,4,0,0,4,2,0,3,1
38183,_100,ibexes,ibex @@s,ib @@ex @@es,2,0,0,3,2,1,1,0
38184,_100,icecreams,icecream @@s,ice @@cre @@ams,3,0,0,3,2,0,2,1
38185,_100,iceplants,iceplant @@s,ice @@pl @@ants,3,0,0,3,2,0,2,1
38186,_100,iceskated,iceskate @@ed,ice @@ska @@ted,4,0,0,3,2,0,2,1
38187,_100,icetrays,icetray @@s,ice @@tray @@s,1,1,1,2,1,1,1,0
38188,_100,ichneumonids,ichneumonid @@s,ich @@ne @@um @@oni @@ds,5,0,0,5,2,0,4,1
38189,_100,ichthyophthiriases,ichthyophthiriasis @@s,ich @@thy @@op @@ht @@hir @@ias @@es,8,0,0,7,2,0,6,1
38190,_100,icklest,ickle @@est,ic @@kle @@st,2,0,0,3,2,1,1,0
38191,_100,iconoclasts,iconoclast @@s,icon @@oc @@las @@ts,4,0,0,4,2,0,3,1
38192,_100,idioms,idiom @@s,id @@ioms,2,0,0,2,2,0,1,1
38193,_100,idling,idle @@ing,id @@ling,3,0,0,2,2,0,1,1
38194,_100,idolopeias,idolopeia @@s,idol @@ope @@ias,3,0,0,3,2,0,2,1
38195,_100,idols,idol @@s,idols,1,0,0,1,2,0,1,1
38196,_100,iflaviruses,iflavirus @@s,if @@lav @@irus @@es,3,0,0,4,2,1,2,0
38197,_100,igapós,igapó @@s,i @@ga @@po @@s,3,1,1,3,1,1,2,0
38198,_100,igging,ig @@ing,i @@gging,2,0,0,2,2,0,1,1
38199,_100,ignescents,ignescent @@s,ign @@es @@cent @@s,2,1,1,3,1,1,2,0
38200,_100,ignitibilities,ignitibility @@s,ign @@iti @@bilities,4,0,0,3,2,0,2,1
38201,_100,ignoblest,ignoble @@est,ign @@ob @@les @@t,5,0,0,4,2,0,3,1
38202,_100,iguanodontids,iguanodontid @@s,i @@gua @@no @@don @@ti @@ds,6,0,0,6,2,0,5,1
38203,_100,igumens,igumen @@s,i @@gum @@ens,3,0,0,3,2,0,2,1
38204,_100,ijazahs,ijazah @@s,i @@ja @@za @@hs,4,0,0,4,2,0,3,1
38205,_100,ilities,ility @@s,il @@ities,3,0,0,2,2,0,1,1
38206,_100,illapsed,illapse @@ed,ill @@ap @@sed,4,0,0,3,2,0,2,1
38207,_100,illaqueating,illaqueate @@ing,ill @@aq @@ue @@ating,5,0,0,4,2,0,3,1
38208,_100,illatives,illative @@s,ill @@ative @@s,1,1,1,2,1,1,1,0
38209,_100,illtreated,illtreat @@ed,ill @@tre @@ated,3,0,0,3,2,0,2,1
38210,_100,illuminists,illuminist @@s,ill @@umi @@nist @@s,2,1,1,3,1,1,2,0
38211,_100,illuminizes,illuminize @@s,ill @@umi @@ni @@zes,4,0,0,4,2,0,3,1
38212,_100,iltisites,iltisite @@s,il @@tis @@ites,3,0,0,3,2,0,2,1
38213,_100,imans,iman @@s,im @@ans,2,0,0,2,2,0,1,1
38214,_100,imbalming,imbalm @@ing,im @@bal @@ming,3,0,0,3,2,0,2,1
38215,_100,imbecilitated,imbecilitate @@ed,im @@be @@ci @@lita @@ted,6,0,0,5,2,0,4,1
38216,_100,imbes,imbe @@s,im @@bes,2,0,0,2,2,0,1,1
38217,_100,imbezzled,imbezzle @@ed,im @@be @@zzled,4,0,0,3,2,0,2,1
38218,_100,imbibings,imbibing @@s,im @@bib @@ings,3,0,0,3,2,0,2,1
38219,_100,imblazing,imblaze @@ing,im @@bla @@zing,4,0,0,3,2,0,2,1
38220,_100,imblazoned,imblazon @@ed,im @@bla @@zone @@d,4,0,0,4,2,0,3,1
38221,_100,imbreeding,imbreed @@ing,im @@bre @@eding,3,0,0,3,2,0,2,1
38222,_100,imbroglios,imbroglio @@s,im @@bro @@glio @@s,2,1,1,3,1,1,2,0
38223,_100,imbrowned,imbrown @@ed,im @@bro @@wn @@ed,2,1,1,3,1,1,2,0
38224,_100,imidamides,imidamide @@s,im @@ida @@mide @@s,2,1,1,3,1,1,2,0
38225,_100,imidations,imidation @@s,im @@ida @@tions,3,0,0,3,2,0,2,1
38226,_100,imidazols,imidazol @@s,im @@ida @@zo @@ls,4,0,0,4,2,0,3,1
38227,_100,imidazopyrazinones,imidazopyrazinone @@s,im @@ida @@zo @@py @@raz @@ino @@nes,7,0,0,7,2,0,6,1
38228,_100,iminodiacetates,iminodiacetate @@s,im @@ino @@dia @@ce @@tate @@s,4,1,1,5,1,1,4,0
38229,_100,imitatings,imitating @@s,im @@itating @@s,1,1,1,2,1,1,1,0
38230,_100,immanentised,immanentise @@ed,im @@man @@ent @@ised,5,0,0,4,2,0,3,1
38231,_100,immaterialises,immaterialise @@s,im @@mate @@rial @@ises,4,0,0,4,2,0,3,1
38232,_100,immersed,immerse @@ed,immersed,2,0,0,1,2,0,1,1
38233,_100,immeshed,immesh @@ed,im @@mes @@hed,3,0,0,3,2,0,2,1
38234,_100,immoralised,immoralise @@ed,im @@moral @@ised,4,0,0,3,2,0,2,1
38235,_100,immoralising,immoralise @@ing,im @@moral @@ising,4,0,0,3,2,0,2,1
38236,_100,immunoresponsivenesses,immunoresponsiveness @@s,im @@mun @@ores @@pon @@sive @@ness @@es,6,0,0,7,2,1,5,0
38237,_100,impacting,impact @@ing,impact @@ing,0,2,2,0,0,1,0,0
38238,_100,impairings,impairing @@s,imp @@air @@ings,3,0,0,3,2,0,2,1
38239,_100,impaled,impale @@ed,imp @@ale @@d,2,0,0,3,2,1,1,0
38240,_100,impaling,impale @@ing,imp @@aling,3,0,0,2,2,0,1,1
38241,_100,imparls,imparl @@s,imp @@ar @@ls,3,0,0,3,2,0,2,1
38242,_100,imparted,impart @@ed,imp @@arte @@d,3,0,0,3,2,0,2,1
38243,_100,imperatrices,imperatrix @@s,imp @@era @@tric @@es,4,0,0,4,2,1,2,0
38244,_100,impestered,impester @@ed,imp @@ester @@ed,1,1,1,2,1,1,1,0
38245,_100,impignorated,impignorate @@ed,imp @@ign @@ora @@ted,5,0,0,4,2,0,3,1
38246,_100,impignorations,impignoration @@s,imp @@ign @@oration @@s,2,1,1,3,1,1,2,0
38247,_100,impings,imping @@s,imp @@ings,2,0,0,2,2,0,1,1
38248,_100,impinguating,impinguate @@ing,imp @@ing @@uating,4,1,0,3,2,0,2,1
38249,_100,implanted,implant @@ed,implant @@ed,0,2,2,0,0,1,0,0
38250,_100,implodents,implodent @@s,imp @@lo @@dents,3,0,0,3,2,0,2,1
38251,_100,implorators,implorator @@s,imp @@lor @@ators,3,0,0,3,2,0,2,1
38252,_100,imploys,imploy @@s,imp @@lo @@ys,3,0,0,3,2,0,2,1
38253,_100,impoldered,impolder @@ed,imp @@old @@ered,3,0,0,3,2,0,2,1
38254,_100,impoldering,impolder @@ing,imp @@old @@ering,3,0,0,3,2,0,2,1
38255,_100,imported,import @@ed,imported,1,0,0,1,2,0,1,1
38256,_100,imposts,impost @@s,imp @@ost @@s,1,1,1,2,1,1,1,0
38257,_100,impregnating,impregnate @@ing,imp @@re @@gna @@ting,5,0,0,4,2,0,3,1
38258,_100,imprimed,imprime @@ed,imp @@rim @@ed,2,1,0,3,2,0,2,1
38259,_100,improbates,improbate @@s,imp @@ro @@bate @@s,2,1,1,3,1,1,2,0
38260,_100,improperations,improperation @@s,improper @@ations,2,0,0,2,2,0,1,1
38261,_100,improvisating,improvisate @@ing,imp @@rov @@isa @@ting,5,0,0,4,2,0,3,1
38262,_100,improvisors,improvisor @@s,imp @@rov @@iso @@rs,4,0,0,4,2,0,3,1
38263,_100,imps,imp @@s,imp @@s,0,2,2,0,0,1,0,0
38264,_100,imputes,impute @@s,imp @@ute @@s,1,1,1,2,1,1,1,0
38265,_100,inajás,inajá @@s,ina @@jas,3,0,0,2,2,0,1,1
38266,_100,inamoured,inamour @@ed,ina @@mour @@ed,1,1,1,2,1,1,1,0
38267,_100,inamouring,inamour @@ing,ina @@mour @@ing,1,1,1,2,1,1,1,0
38268,_100,inboarding,inboard @@ing,in @@boarding,2,0,0,2,2,0,1,1
38269,_100,incandescents,incandescent @@s,inca @@nde @@scent @@s,2,1,1,3,1,1,2,0
38270,_100,incandescing,incandesce @@ing,inca @@nde @@sc @@ing,3,1,0,4,2,0,3,1
38271,_100,incarcerated,incarcerate @@ed,incarcerated,2,0,0,1,2,0,1,1
38272,_100,incarnadining,incarnadine @@ing,inca @@rna @@dini @@ng,4,0,0,4,2,1,2,0
38273,_100,incavations,incavation @@s,inca @@vation @@s,1,1,1,2,1,1,1,0
38274,_100,incepting,incept @@ing,inc @@ept @@ing,1,1,1,2,1,1,1,0
38275,_100,incessancies,incessancy @@s,inc @@ess @@an @@cies,5,0,0,4,2,0,3,1
38276,_100,inchanting,inchant @@ing,inch @@ant @@ing,1,1,1,2,1,1,1,0
38277,_100,incinerates,incinerate @@s,inc @@iner @@ates,3,0,0,3,2,0,2,1
38278,_100,incised,incise @@ed,inc @@ised,3,0,0,2,2,0,1,1
38279,_100,incisiforms,incisiform @@s,inc @@isi @@forms,3,0,0,3,2,0,2,1
38280,_100,incites,incite @@s,inc @@ites,2,0,0,2,2,0,1,1
38281,_100,inclined,incline @@ed,inclined,2,0,0,1,2,0,1,1
38282,_100,incombered,incomber @@ed,inc @@om @@bered,3,0,0,3,2,0,2,1
38283,_100,incomers,incomer @@s,income @@rs,2,0,0,2,2,0,1,1
38284,_100,incommodated,incommodate @@ed,inc @@om @@mo @@date @@d,4,0,0,5,2,1,3,0
38285,_100,incompossibilities,incompossibility @@s,inc @@omp @@oss @@ib @@ili @@ties,7,0,0,6,2,0,5,1
38286,_100,inconstancies,inconstancie @@s,inc @@ons @@tan @@cies,4,0,0,4,2,0,3,1
38287,_100,incorpsed,incorpse @@ed,inc @@or @@pse @@d,3,0,0,4,2,1,2,0
38288,_100,increasing,increase @@ing,increasing,2,0,0,1,2,0,1,1
38289,_100,incrustated,incrustate @@ed,inc @@rus @@tated,4,0,0,3,2,0,2,1
38290,_100,inculks,inculk @@s,inc @@ul @@ks,3,0,0,3,2,0,2,1
38291,_100,incurs,incur @@s,inc @@urs,2,0,0,2,2,0,1,1
38292,_100,incursions,incursion @@s,inc @@urs @@ions,3,0,0,3,2,0,2,1
38293,_100,indazolos,indazolo @@s,ind @@az @@olo @@s,2,1,1,3,1,1,2,0
38294,_100,indazols,indazol @@s,ind @@az @@ols,3,0,0,3,2,0,2,1
38295,_100,indeavours,indeavour @@s,ind @@ea @@vo @@urs,4,0,0,4,2,0,3,1
38296,_100,indecences,indecence @@s,ind @@ece @@nce @@s,2,1,1,3,1,1,2,0
38297,_100,indenizes,indenize @@s,ind @@eni @@zes,3,0,0,3,2,0,2,1
38298,_100,indenotryptolines,indenotryptoline @@s,ind @@eno @@try @@pt @@olin @@es,6,0,0,6,2,0,5,1
38299,_100,indentours,indentour @@s,ind @@ent @@ours,3,0,0,3,2,0,2,1
38300,_100,indeterminants,indeterminant @@s,ind @@eter @@mina @@nts,4,0,0,4,2,0,3,1
38301,_100,indexes,index @@s,index @@es,1,1,1,1,1,1,0,0
38302,_100,indexing,index @@ing,index @@ing,0,2,2,0,0,1,0,0
38303,_100,indices,indice @@s,indices,1,0,0,1,2,0,1,1
38304,_100,indigenes,indigene @@s,ind @@igen @@es,3,0,0,3,2,0,2,1
38305,_100,indigenizing,indigenize @@ing,ind @@igen @@izing,4,0,0,3,2,0,2,1
38306,_100,indigitated,indigitate @@ed,ind @@ig @@itated,4,0,0,3,2,0,2,1
38307,_100,indites,indite @@s,ind @@ites,2,0,0,2,2,0,1,1
38308,_100,individuates,individuate @@s,ind @@iv @@id @@uate @@s,3,1,1,4,1,1,3,0
38309,_100,indocarbazoles,indocarbazole @@s,indo @@car @@ba @@zo @@les,5,0,0,5,2,0,4,1
38310,_100,indolizines,indolizine @@s,indo @@li @@zine @@s,2,1,1,3,1,1,2,0
38311,_100,indololactones,indololactone @@s,indo @@lo @@la @@cton @@es,5,0,0,5,2,0,4,1
38312,_100,indolylalkylamines,indolylalkylamine @@s,indo @@ly @@lal @@ky @@lam @@ines,6,0,0,6,2,0,5,1
38313,_100,indostomids,indostomid @@s,indo @@sto @@mi @@ds,4,0,0,4,2,0,3,1
38314,_100,inductors,inductor @@s,ind @@uc @@tors,3,0,0,3,2,0,2,1
38315,_100,indulging,indulge @@ing,ind @@ul @@ging,4,0,0,3,2,0,2,1
38316,_100,indunas,induna @@s,ind @@unas,2,0,0,2,2,0,1,1
38317,_100,indures,indure @@s,ind @@ures,2,0,0,2,2,0,1,1
38318,_100,inerts,inert @@s,in @@ert @@s,1,1,1,2,1,1,1,0
38319,_100,inescates,inescate @@s,in @@es @@cate @@s,2,1,1,3,1,1,2,0
38320,_100,inescating,inescate @@ing,in @@es @@cating,4,0,0,3,2,0,2,1
38321,_100,infamised,infamise @@ed,in @@fa @@mise @@d,3,0,0,4,2,1,2,0
38322,_100,infenestrated,infenestrate @@ed,in @@fen @@estra @@ted,5,0,0,4,2,0,3,1
38323,_100,infeodations,infeodation @@s,in @@fe @@oda @@tions,4,0,0,4,2,0,3,1
38324,_100,infeoffed,infeoff @@ed,in @@fe @@off @@ed,2,1,1,3,1,1,2,0
38325,_100,inferobranchians,inferobranchian @@s,in @@fer @@ob @@ran @@chia @@ns,6,0,0,6,2,0,5,1
38326,_100,infeudating,infeudate @@ing,in @@fe @@uda @@ting,5,0,0,4,2,0,3,1
38327,_100,infiltrants,infiltrant @@s,in @@fi @@lt @@rant @@s,3,1,1,4,1,1,3,0
38328,_100,infirmarians,infirmarian @@s,in @@firm @@arians,3,0,0,3,2,0,2,1
38329,_100,infohazards,infohazard @@s,info @@ha @@zard @@s,2,1,1,3,1,1,2,0
38330,_100,infomediaries,infomediary @@s,info @@media @@ries,4,0,0,3,2,0,2,1
38331,_100,infommercials,infommercial @@s,info @@mmer @@cial @@s,2,1,1,3,1,1,2,0
38332,_100,informisations,informisation @@s,inform @@isation @@s,1,1,1,2,1,1,1,0
38333,_100,informivores,informivore @@s,inform @@ivo @@res,3,0,0,3,2,0,2,1
38334,_100,informors,informor @@s,inform @@ors,2,0,0,2,2,0,1,1
38335,_100,infractions,infraction @@s,in @@fra @@ctions,3,0,0,3,2,0,2,1
38336,_100,infructescences,infructescence @@s,in @@fr @@uc @@tes @@cence @@s,4,1,1,5,1,1,4,0
38337,_100,infumated,infumate @@ed,in @@fu @@mate @@d,3,0,0,4,2,1,2,0
38338,_100,infuriates,infuriate @@s,in @@fur @@iate @@s,2,1,1,3,1,1,2,0
38339,_100,infuriating,infuriate @@ing,in @@fur @@iating,4,0,0,3,2,0,2,1
38340,_100,infuses,infuse @@s,in @@fus @@es,3,0,0,3,2,0,2,1
38341,_100,ingeminations,ingemination @@s,ing @@emi @@nation @@s,2,1,1,3,1,1,2,0
38342,_100,ingenerated,ingenerate @@ed,ing @@ener @@ated,4,0,0,3,2,0,2,1
38343,_100,ingenuities,ingenuity @@s,ing @@en @@uit @@ies,5,0,0,4,2,0,3,1
38344,_100,ingirted,ingirt @@ed,ing @@ir @@ted,3,0,0,3,2,0,2,1
38345,_100,ingirts,ingirt @@s,ing @@ir @@ts,3,0,0,3,2,0,2,1
38346,_100,ingled,ingle @@ed,ing @@led,3,0,0,2,2,0,1,1
38347,_100,ingles,ingle @@s,ing @@les,2,0,0,2,2,0,1,1
38348,_100,ingrafts,ingraft @@s,ing @@raf @@ts,3,0,0,3,2,0,2,1
38349,_100,ingrappling,ingrapple @@ing,ing @@ra @@pp @@ling,5,1,0,4,2,0,3,1
38350,_100,ingressing,ingress @@ing,ing @@ress @@ing,1,1,1,2,1,1,1,0
38351,_100,ingulfing,ingulf @@ing,ing @@ulf @@ing,1,1,1,2,1,1,1,0
38352,_100,ingulphing,ingulph @@ing,ing @@ul @@phi @@ng,4,1,0,4,2,0,3,1
38353,_100,ingulphs,ingulph @@s,ing @@ul @@phs,3,0,0,3,2,0,2,1
38354,_100,ingurgitating,ingurgitate @@ing,ing @@urg @@itating,4,1,0,3,2,0,2,1
38355,_100,inhabitates,inhabitate @@s,inhabit @@ates,2,0,0,2,2,0,1,1
38356,_100,inharmonicities,inharmonicity @@s,in @@har @@mon @@ici @@ties,6,0,0,5,2,0,4,1
38357,_100,inherses,inherse @@s,in @@hers @@es,3,0,0,3,2,0,2,1
38358,_100,inhuming,inhume @@ing,in @@hum @@ing,2,1,0,3,2,0,2,1
38359,_100,iniquities,iniquitie @@s,in @@iq @@uit @@ies,4,0,0,4,2,0,3,1
38360,_100,injected,inject @@ed,injected,1,0,0,1,2,0,1,1
38361,_100,injectees,injectee @@s,in @@ject @@ees,3,0,0,3,2,0,2,1
38362,_100,inkcaps,inkcap @@s,ink @@cap @@s,1,1,1,2,1,1,1,0
38363,_100,inked,ink @@ed,ink @@ed,0,2,2,0,0,1,0,0
38364,_100,inkings,inking @@s,ink @@ings,2,0,0,2,2,0,1,1
38365,_100,inkpads,inkpad @@s,ink @@pad @@s,1,1,1,2,1,1,1,0
38366,_100,inlarding,inlard @@ing,in @@lard @@ing,1,1,1,2,1,1,1,0
38367,_100,inlettings,inletting @@s,inlet @@ting @@s,1,1,1,2,1,1,1,0
38368,_100,innerduced,innerduce @@ed,inner @@duced,3,0,0,2,2,0,1,1
38369,_100,innervators,innervator @@s,inner @@vat @@ors,3,0,0,3,2,0,2,1
38370,_100,innocents,innocent @@s,innocent @@s,0,2,2,0,0,1,0,0
38371,_100,innodating,innodate @@ing,inn @@oda @@ting,4,0,0,3,2,0,2,1
38372,_100,innovates,innovate @@s,inn @@ova @@tes,3,0,0,3,2,0,2,1
38373,_100,innovatrices,innovatrix @@s,inn @@ova @@tric @@es,4,0,0,4,2,1,2,0
38374,_100,inocculated,inocculate @@ed,in @@oc @@cula @@ted,5,0,0,4,2,0,3,1
38375,_100,inocculating,inocculate @@ing,in @@oc @@cula @@ting,5,0,0,4,2,0,3,1
38376,_100,inodiating,inodiate @@ing,in @@od @@iating,4,0,0,3,2,0,2,1
38377,_100,inoscavins,inoscavin @@s,in @@os @@ca @@vin @@s,3,1,1,4,1,1,3,0
38378,_100,inosculations,inosculation @@s,in @@os @@cula @@tions,4,0,0,4,2,0,3,1
38379,_100,inoviruses,inovirus @@s,in @@ov @@irus @@es,3,0,0,4,2,1,2,0
38380,_100,insatiabilities,insatiability @@s,ins @@ati @@abi @@lit @@ies,6,0,0,5,2,0,4,1
38381,_100,insculping,insculp @@ing,ins @@cu @@lp @@ing,2,1,1,3,1,1,2,0
38382,_100,insectaries,insectary @@s,insect @@aries,3,0,0,2,2,0,1,1
38383,_100,insections,insection @@s,insect @@ions,2,0,0,2,2,0,1,1
38384,_100,inseminated,inseminate @@ed,ins @@emi @@nated,4,0,0,3,2,0,2,1
38385,_100,insensed,insense @@ed,ins @@ense @@d,2,0,0,3,2,1,1,0
38386,_100,insensing,insense @@ing,ins @@ens @@ing,2,1,0,3,2,0,2,1
38387,_100,inserves,inserve @@s,ins @@er @@ves,3,0,0,3,2,0,2,1
38388,_100,insheathes,insheathe @@s,ins @@hea @@thes,3,0,0,3,2,0,2,1
38389,_100,insignias,insignia @@s,insignia @@s,0,2,2,0,0,1,0,0
38390,_100,insolations,insolation @@s,ins @@ola @@tions,3,0,0,3,2,0,2,1
38391,_100,insonicated,insonicate @@ed,ins @@onic @@ated,4,0,0,3,2,0,2,1
38392,_100,insonicates,insonicate @@s,ins @@onic @@ates,3,0,0,3,2,0,2,1
38393,_100,insonicating,insonicate @@ing,ins @@onic @@ating,4,0,0,3,2,0,2,1
38394,_100,inspectours,inspectour @@s,inspect @@ours,2,0,0,2,2,0,1,1
38395,_100,installs,install @@s,install @@s,0,2,2,0,0,1,0,0
38396,_100,instals,instal @@s,ins @@tal @@s,1,1,1,2,1,1,1,0
38397,_100,instanciates,instanciate @@s,ins @@tan @@cia @@tes,4,0,0,4,2,0,3,1
38398,_100,institutionalised,institutionalise @@ed,institutional @@ised,3,0,0,2,2,0,1,1
38399,_100,instresses,instress @@s,ins @@tres @@ses,3,0,0,3,2,0,2,1
38400,_100,instructed,instruct @@ed,instructed,1,0,0,1,2,0,1,1
38401,_100,insudations,insudation @@s,ins @@uda @@tions,3,0,0,3,2,0,2,1
38402,_100,insufflates,insufflate @@s,ins @@uf @@fl @@ates,4,0,0,4,2,0,3,1
38403,_100,insureds,insured @@s,ins @@ured @@s,1,1,1,2,1,1,1,0
38404,_100,intactivists,intactivist @@s,intact @@ivist @@s,1,1,1,2,1,1,1,0
38405,_100,integuments,integument @@s,int @@eg @@umen @@ts,4,0,0,4,2,0,3,1
38406,_100,intendants,intendant @@s,intend @@ants,2,0,0,2,2,0,1,1
38407,_100,intendents,intendent @@s,intend @@ents,2,0,0,2,2,0,1,1
38408,_100,intensions,intension @@s,int @@ens @@ions,3,0,0,3,2,0,2,1
38409,_100,intercalates,intercalate @@s,inter @@cala @@tes,3,0,0,3,2,0,2,1
38410,_100,intercalating,intercalate @@ing,inter @@cala @@ting,4,0,0,3,2,0,2,1
38411,_100,intercedings,interceding @@s,inter @@ced @@ings,3,0,0,3,2,0,2,1
38412,_100,interceeding,interceed @@ing,inter @@ce @@eding,3,0,0,3,2,0,2,1
38413,_100,interchanged,interchange @@ed,interchange @@d,1,1,1,1,1,1,0,0
38414,_100,interconnectors,interconnector @@s,inter @@con @@ne @@ctors,4,0,0,4,2,0,3,1
38415,_100,interdicts,interdict @@s,inter @@dict @@s,1,1,1,2,1,1,1,0
38416,_100,interfering,interfere @@ing,interfering,2,0,0,1,2,0,1,1
38417,_100,interlaps,interlap @@s,inter @@la @@ps,3,0,0,3,2,0,2,1
38418,_100,interlardings,interlarding @@s,inter @@lard @@ings,3,0,0,3,2,0,2,1
38419,_100,interlineating,interlineate @@ing,inter @@line @@ating,4,0,0,3,2,0,2,1
38420,_100,interlinguas,interlingua @@s,inter @@ling @@ua @@s,2,1,1,3,1,1,2,0
38421,_100,interludes,interlude @@s,interlude @@s,0,2,2,0,0,1,0,0
